Strategy,Return,Risk
Long-Short,0.2614627158649043,0.22953749922757663
Long-Short,0.3007946381704992,0.27089234378114874
Long-Short,0.4850427528111836,0.40712852740608985
Long-Short,0.6295694255356138,0.5527981282748836
Long-Short,0.11342196563824743,0.22903197678460296
Long-Short,0.28068529492096245,0.24028277532085904
Long-Short,0.45880414557258886,0.4333950306821007
Long-Short,0.026582065985622905,0.2618934889961898
Long-Short,0.7742733967013379,0.6682240948199935
Long-Short,-0.029077873407568816,0.31441214206500406
Long-Short,0.23151925604252224,0.22219601939040148
Long-Short,0.22904309877981166,0.2856769064191143
Long-Short,0.20363401408564252,0.29286045487746354
Long-Short,0.03214447753705321,0.2801257988019694
Long-Short,0.2632420126774927,0.3037220277772162
Long-Short,0.6436029760493388,0.5591630095269458
Long-Short,0.3280011585947268,0.2677053078598723
Long-Short,0.282871134528715,0.260589167032773
Long-Short,0.5040460392215772,0.40712572469936775
Long-Short,0.5260604201902808,0.5020712868847895
Long-Short,1.0210375465750583,0.9336699897834002
Long-Short,0.6546930361668223,0.5566115690710581
Long-Short,0.6291341087628135,0.5330978604442623
Long-Short,0.12587477321880514,0.31403964383650484
Long-Short,0.3851079920034133,0.3844788450135517
Long-Short,0.07001197136795499,0.23455304107833883
Long-Short,0.17529186209872832,0.20954750932708277
Long-Short,0.20300140050273097,0.21166450548801694
Long-Short,0.37957688884357865,0.35437568706893124
Long-Short,0.20905419558315386,0.32022111369828227
Long-Short,0.3345537434883108,0.2745527338395497
Long-Short,0.8587874023726636,0.7627298427674631
Long-Short,0.15436547957180183,0.22225740426846183
Long-Short,0.5784988233207221,0.4960799717816519
Long-Short,0.18713946219990782,0.21406351997742518
Long-Short,0.7360604702090949,0.6297278347508692
Long-Short,0.08103950254108529,0.23011723643823703
Long-Short,0.7766887714477573,0.7082882689011921
Long-Short,0.20417828366409996,0.2135833076363967
Long-Short,0.910845058922693,0.8709024932228907
Long-Short,0.6487571428537201,0.5544790946911375
Long-Short,0.7511344651928029,0.6843202596208302
Long-Short,0.18639189976497952,0.24661619192136439
Long-Short,0.7575987767329082,0.7055585867357198
Long-Short,0.06097911391530304,0.2916973709701612
Long-Short,0.09508545221367125,0.25475575962837443
Long-Short,0.20847174298176424,0.25296565234618185
Long-Short,0.38029178259043983,0.3058103669988324
Long-Short,0.2612202074066707,0.28485923285714815
Long-Short,0.9766289608521281,0.8810547181251785
Long-Short,0.0833911846435357,0.2333717739174404
Long-Short,0.2541520449738709,0.2372315926154989
Long-Short,-0.17937287676362434,0.42262671841608446
Long-Short,0.24754323403386438,0.22790894912931806
Long-Short,-0.13245288324177532,0.46230042642928815
Long-Short,0.8172420818884132,0.7742569514074598
Long-Short,0.26957052372932355,0.28691848201755027
Long-Short,0.5637701701189681,0.5602927941826351
Long-Short,0.3404412460863085,0.36608142890332673
Long-Short,0.7611782686571756,0.6574078657076794
Long-Short,0.2659141871681886,0.2776689877451066
Long-Short,0.5554487762901889,0.4824850803975152
Long-Short,0.38732702535765184,0.3083475995684611
Long-Short,0.12090852801011584,0.22466511476197923
Long-Short,-0.04355099100102172,0.3448714046578592
Long-Short,0.2584342005278367,0.23346276998564597
Long-Short,0.3393817538256541,0.3036067860731006
Long-Short,0.38366605161988654,0.30569267234432884
Long-Short,0.4976666758418026,0.466374847917409
Long-Short,0.5176426488620635,0.4307783562893441
Long-Short,0.41534852291611524,0.3327674124154955
Long-Short,0.6615968394104874,0.596640925544375
Long-Short,0.0895887549722828,0.23066818539666029
Long-Short,-0.018720766285482443,0.28975408257801744
Long-Short,0.3805594941742604,0.36685684420272907
Long-Short,0.08350784266067543,0.22827054856887893
Long-Short,0.07923772006297658,0.2301724442602141
Long-Short,-0.09515299300379346,0.3718404550249888
Long-Short,-0.08154159740541553,0.33909251193808776
Long-Short,0.27623821102149027,0.23895765469104283
Long-Short,0.1706670470446266,0.2264845419676368
Long-Short,0.56741847069332,0.48381491674939986
Long-Short,0.3352292725608329,0.2958266945970647
Long-Short,-0.09343433391815467,0.41296489791159013
Long-Short,0.4993784450464248,0.40866467138882234
Long-Short,0.6940360483039261,0.5895002149453318
Long-Short,0.38831513984446564,0.3243005831329694
Long-Short,0.20187876122650789,0.34319800692749586
Long-Short,0.26475137161482754,0.23208048200538778
Long-Short,0.3235371938183513,0.26309925768543213
Long-Short,0.46753437307998996,0.3929785130144679
Long-Short,0.2987026804456746,0.26719426640861726
Long-Short,0.38975422633289375,0.4126429205867982
Long-Short,0.04608791620615599,0.2484036704386922
Long-Short,0.31369645435846516,0.2752187520028408
Long-Short,0.2644300105400053,0.28215464967214615
Long-Short,0.41486832967600745,0.42897218279312177
Long-Short,0.49706235124186376,0.4279894506929646
Long-Short,0.37649969587479293,0.3994310305064723
Long-Short,0.15735397611298735,0.2919918689913215
Long-Short,0.5736661152751172,0.5175470508448107
Long-Short,-0.09344351831709621,0.34737894018326343
Long-Short,0.0259816404295935,0.26402036218622676
Long-Short,0.1580994389601574,0.3068022319871939
Long-Short,0.877917972066776,0.8116049296629653
Long-Short,0.03537711194481233,0.2664236606919632
Long-Short,0.35976251753937216,0.29261133672688644
Long-Short,0.25434678134513744,0.263478786038002
Long-Short,0.3880182571000333,0.36981385437349673
Long-Short,1.1405548302341624,1.081445302961445
Long-Short,0.018761166934212647,0.28508282299345594
Long-Short,0.44802713951720086,0.36670614300547427
Long-Short,-0.11350248367161772,0.38429109314347776
Long-Short,0.4256881638618409,0.3624868462163839
Long-Short,0.48154317786092293,0.4259897577330719
Long-Short,0.48539177211971224,0.3926191556583366
Long-Short,0.3737972277883209,0.3023747548695602
Long-Short,0.34971017282216327,0.28588103248366675
Long-Short,0.8561215942387689,0.7500932844003267
Long-Short,0.1419432794660625,0.23644204334668545
Long-Short,0.34236660608364156,0.275825476809312
Long-Short,-0.13260160890050093,0.3872891502947833
Long-Short,0.03594599699099636,0.2525879777323959
Long-Short,0.45520339712861263,0.4472374635368974
Long-Short,0.18778942552266198,0.21603275662787197
Long-Short,0.36767282340664253,0.29446807566774896
Long-Short,0.49462361600024213,0.43067798445150457
Long-Short,0.09429293311007658,0.26293843704040964
Long-Short,0.17021679647805427,0.3265866424853138
Long-Short,0.42983057867678187,0.38451959766526195
Long-Short,0.5054281652641449,0.4285220765777899
Long-Short,0.5602691380828039,0.49523421280159385
Long-Short,0.320498874189131,0.2758859757133543
Long-Short,0.675906850303804,0.5816817994051783
Long-Short,0.7257199662731131,0.6551632180236663
Long-Short,0.4353398103679761,0.3616579925191473
Long-Short,0.7098411170451335,0.6465349202948639
Long-Short,0.46811515617734867,0.5015102279346697
Long-Short,1.0997559781268051,1.0136260700090598
Long-Short,0.5390248113684103,0.47655582176943173
Long-Short,0.08433283464302888,0.23642380586792996
Long-Short,0.4234458605118721,0.3388442808989531
Long-Short,0.26315092473297724,0.3112094052095826
Long-Short,0.17264038635557225,0.21253097031421148
Long-Short,0.2276463424684697,0.21860377929513605
Long-Short,0.8901622624056541,0.7955760829082564
Long-Short,0.5397523548731861,0.43952006391018533
Long-Short,0.08549921900309759,0.23271179203367928
Long-Short,0.1939000817831678,0.22834978362406505
Long-Short,-0.15537607048542568,0.403277791977281
Long-Short,0.3991711444429813,0.40635835276612403
Long-Short,0.36881143934397076,0.4051375275588733
Long-Short,0.7769235345599842,0.7099415496703877
Long-Short,0.6156566971238803,0.5285253096994001
Long-Short,1.1316712708959673,1.0719966349512797
Long-Short,0.4840585834897694,0.39188861870702485
Long-Short,0.5950118841410199,0.494378428772045
Long-Short,-0.016562384634479538,0.3276318905614101
Long-Short,0.5694100910564487,0.47457405365144684
Long-Short,0.16979552118171676,0.21140455467947367
Long-Short,0.5230972634123539,0.4319435713007952
Long-Short,0.1535406541005887,0.21032549341272622
Long-Short,0.11550129096971022,0.3067879305377426
Long-Short,0.9058615525164571,0.8345243710045674
Long-Short,0.43826371202259257,0.35796508289490053
Long-Short,0.7428832427207108,0.6347192428972033
Long-Short,0.5366937689926772,0.46526644666615863
Long-Short,0.4090794189921009,0.32542297414656074
Long-Short,-0.18592048543763806,0.4297169342028226
Long-Short,0.2295244757452064,0.22367895386069908
Long-Short,-0.1914727181692688,0.44201266374265863
Long-Short,0.44002730537562207,0.419189452430306
Long-Short,0.4945630096718386,0.4033910841073593
Long-Short,-0.008906586958052992,0.37648045377022904
Long-Short,0.5677402212852696,0.5229899466779007
Long-Short,0.18959822635194593,0.2113565970544799
Long-Short,0.25555464242886905,0.22703178047044287
Long-Short,-0.1108321001620099,0.36220391438036226
Long-Short,0.21320099881926,0.3799810710245311
Long-Short,0.49510728720985897,0.4058372589512769
Long-Short,0.23578276502856932,0.2202592670558673
Long-Short,0.5704568212503923,0.48980372962693997
Long-Short,0.2327108245161642,0.22218511295046522
Long-Short,-0.1513165876237892,0.41879281118708656
Long-Short,0.4732688936995697,0.405480837534248
Long-Short,0.5520399114541719,0.5023455665261249
Long-Short,0.31300181605002714,0.2718685381642258
Long-Short,0.2528500568238342,0.2776804230652429
Long-Short,-0.12757644552053504,0.37784884037121397
Long-Short,0.6656001653069149,0.6110269599194569
Long-Short,0.13092507088821226,0.3095015458624342
Long-Short,0.4545712967250625,0.42088284017152594
Long-Short,-0.0827202443612522,0.3520618256330776
Long-Short,0.58769135361379,0.5016116951631946
Long-Short,0.3696577684643096,0.29770681235769775
Long-Short,0.05124210191131996,0.2524806681312957
Long-Short,0.5575151141676686,0.4831315702138906
Long-Short,0.577645167698895,0.4903634505620687
Long-Short,0.4648077796677247,0.4475639593729597
Long-Short,0.4106261898724753,0.39137189312878634
Long-Short,-0.17978787454733797,0.4242343834647087
Long-Short,0.6684281442339919,0.5715430574332054
Long-Short,0.1326118733885641,0.24556574934758205
Long-Short,0.285121699625897,0.27963422818275635
Long-Short,0.7302103561428418,0.6459093090092269
Long-Short,0.9953416705126571,0.9148179992739254
Long-Short,0.12712342582656094,0.2172224279839884
Long-Short,0.3629609272486836,0.3163857935582612
Long-Short,-0.0980351476153852,0.4066921289177023
Long-Short,0.35136697055452365,0.2821198349294698
Long-Short,0.49922369506145176,0.42934356323544587
Long-Short,0.11220198133616842,0.31024217236157153
Long-Short,0.33330351938150465,0.3340862057784894
Long-Short,0.6911912446469614,0.5935700832775557
Long-Short,0.19982589523100572,0.2408664142517091
Long-Short,0.5511689006821121,0.4581090186188671
Long-Short,0.5299147292799838,0.4354101618267148
Long-Short,0.32861786083310546,0.2772213716492147
Long-Short,-0.11154340240844104,0.3742320181332706
Long-Short,0.011228731812119086,0.30077699075443803
Long-Short,0.40576274682805774,0.3329963827038501
Long-Short,0.2762747374280167,0.3926801244337481
Long-Short,0.13263928705861808,0.21300745678173552
Long-Short,0.09692555182744486,0.2579804254496524
Long-Short,0.6030477175601673,0.5415957390820813
Long-Short,0.8905338606676436,0.8026207949076576
Long-Short,-0.008278134482714944,0.283694694457616
Long-Short,0.37309555425634383,0.3263938437476524
Long-Short,0.1001786779593791,0.2732441790268894
Long-Short,0.7040719686692947,0.6445788010478225
Long-Short,0.813308472383649,0.7104534254194589
Long-Short,0.29949674936610426,0.2773791847612523
Long-Short,0.10012174697144681,0.2242969295410965
Long-Short,0.2483316343322559,0.24771136121502033
Long-Short,0.3981026223442377,0.3305784713823207
Long-Short,0.6307995751797735,0.525913865664359
Long-Short,-0.15359797479983717,0.4033805423761318
Long-Short,0.49628683253810935,0.4111278194837965
Long-Short,0.3748766182179689,0.33737318068624
Long-Short,0.12074353759147982,0.21559582187364557
Long-Short,0.49228798233057286,0.40616845463480367
Long-Short,0.334154822208257,0.2705937094667848
Long-Short,0.3402575339923045,0.30169015764893004
Long-Short,-0.17787020096036388,0.43712435754002243
Long-Short,0.6081312369333475,0.5856614457653728
Long-Short,0.27449774900308876,0.24593051212653413
Long-Short,0.4652482874023379,0.3931559097545392
Long-Short,0.717659310434272,0.6109029805114593
Long-Short,0.4663689321012464,0.37678699530643917
Long-Short,0.14402644028755196,0.30541472459646024
Long-Short,0.23321422264730327,0.22648113838374204
Long-Short,0.654508536297365,0.5984086537341632
Long-Short,0.43250324577017246,0.34617992006609033
Long-Short,0.4644724251757893,0.4355566962626163
Long-Short,0.21138237557704787,0.21912324001935815
Long-Short,0.4185349197119753,0.3496369925608664
Long-Short,-0.21722391326197676,0.45863752203557273
Long-Short,0.27060552453389575,0.23601912045698892
Long-Short,0.20212151529187639,0.24028286923172876
Long-Short,-0.2205992528178263,0.4959802234427383
Long-Short,0.5918753098769219,0.5115091223202312
Long-Short,0.192138852153362,0.2102039786267301
Long-Short,0.4765032444099272,0.3916317153957391
Long-Short,0.51339600508279,0.4450619241891615
Long-Short,0.5372677493852533,0.4723863766660323
Long-Short,0.422070292021159,0.3508591347239519
Long-Short,0.3611586054984024,0.3062534254770077
Long-Short,0.33438495469738067,0.3017090748785636
Long-Short,0.25463108703830895,0.25298621857440745
Long-Short,0.30958586377010294,0.25994512706931666
Long-Short,0.9889863239632358,0.8970489646472303
Long-Short,0.4882998853102341,0.4164963064786223
Long-Short,0.4650434424832049,0.3724572313133148
Long-Short,0.9275138614378519,0.8347734330681039
Long-Short,0.05094136679459643,0.321088179455673
Long-Short,0.13398262886542261,0.24625468050584337
Long-Short,-0.17000922696809062,0.49720805012770436
Long-Short,0.28449150367136744,0.2668672725100949
Long-Short,0.33123455567477367,0.31312323414499516
Long-Short,0.1411849729904249,0.2623531108095545
Long-Short,0.42402660533239916,0.3393181963318024
Long-Short,0.2749250139533387,0.25697832036003504
Long-Short,1.015441554125624,0.9354984992922215
Long-Short,0.30735318976808107,0.26263552527404643
Long-Short,0.6416667966194655,0.5521148042989125
Long-Short,-0.06141555123511072,0.33832290102500007
Long-Short,0.5456139569392816,0.4496978344643106
Long-Short,0.4047887567531552,0.32199856646379416
Long-Short,0.5350936250638327,0.44477111385876106
Long-Short,0.6252551318514168,0.5627625476503596
Long-Short,0.3758408571435288,0.2999391155847569
Long-Short,0.36739350514925506,0.3267417788150066
Long-Short,0.5836836647278809,0.4989881533157376
Long-Short,-0.05031028267272944,0.31454276529258013
Long-Short,0.4120778385302119,0.3488697871004179
Long-Short,0.2108808790178433,0.23576714854147526
Long-Short,0.6235989418672068,0.528217900414438
Long-Short,0.1816070928138082,0.2651492742044938
Long-Short,-0.03158881228072352,0.3022494917337516
Long-Short,0.22126921528133897,0.29071873128551207
Long-Short,0.06310126772338309,0.24280371185291744
Long-Short,0.8414333343940842,0.7658546077690276
Long-Short,0.13462350122212496,0.23908095263637977
Long-Short,0.40911710761692366,0.353486110096615
Long-Short,0.13664504138422073,0.21272983095737372
Long-Short,0.7270788481669633,0.6367105427216323
Long-Short,0.7415364442834106,0.6349751972778929
Long-Short,0.10706366509167307,0.22656062492338466
Long-Short,0.19051850151925243,0.21089233170509436
Long-Short,-0.02182147292841466,0.3622301271913289
Long-Short,0.18607440493694688,0.20959769785916096
Long-Short,0.40419819315376165,0.32247954277220553
Long-Short,0.9311352419533546,0.8733359039682443
Long-Short,0.49215670725915506,0.41453895428586
Long-Short,0.06532088331306146,0.2791565550405948
Long-Short,-0.05876388024902304,0.33654882961992255
Long-Short,0.7035776450739127,0.6014337013493314
Long-Short,0.530637089586798,0.4689641552692202
Long-Short,0.24834654915953,0.3301968387832135
Long-Short,0.9809644380818442,0.8923866349195129
Long-Short,0.39204991890408514,0.349871540518375
Long-Short,0.36679041646358923,0.34100655197627006
Long-Short,0.0936887128753319,0.22434826535505045
Long-Short,-0.10132881775835959,0.35554080087718243
Long-Short,0.2661041282878405,0.3037984065504301
Long-Short,0.5603949718366295,0.46241339090293093
Long-Short,0.07987897247757643,0.2831524363748689
Long-Short,0.07499978744060941,0.3129655089777191
Long-Short,0.17982734189146815,0.2102708702526916
Long-Short,-0.048068268506214595,0.32864018891659164
Long-Short,0.5704723180796416,0.513305786713738
Long-Short,0.09184141776962858,0.2759396334225714
Long-Short,0.013451416202344496,0.3025537291355128
Long-Short,0.7437787268678253,0.6476891023755375
Long-Short,0.5786545708287227,0.47632203269736245
Long-Short,0.28818282347213603,0.3801252249831683
Long-Short,0.513552095380483,0.49841683146230875
Long-Short,0.6870750775595919,0.5799402308840601
Long-Short,0.20341835371184358,0.2139944061308886
Long-Short,0.37232141397564517,0.3078547908957004
Long-Short,0.2760737793278269,0.24529482239246891
Long-Short,0.3792238389387888,0.3842864649303814
Long-Short,0.5842844757626245,0.4810780706892572
Long-Short,0.16509289135979144,0.25274595461330207
Long-Short,0.618400672878935,0.5133839766933384
Long-Short,0.4552507832807374,0.4044848333749161
Long-Short,0.1781645461897983,0.23160621841073223
Long-Short,-0.0025714024416560177,0.2919259178525393
Long-Short,0.7643994682467015,0.724507934806504
Long-Short,0.19705407924215385,0.21466156587256988
Long-Short,-0.1258918760031268,0.37729472387015667
Long-Short,0.293163538577973,0.2462583381828945
Long-Short,0.07778337640748825,0.23310554152928364
Long-Short,-0.17366843665795956,0.497049502880618
Long-Short,0.6797766331135354,0.6532180109690867
Long-Short,0.09032332548594041,0.22731916216804218
Long-Short,0.06033475738890601,0.24062495826697747
Long-Short,0.7563043313281276,0.6929661242869487
Long-Short,0.22253818996486918,0.21739679500581327
Long-Short,0.4128069664792745,0.35141039955167536
Long-Short,0.19226296422803973,0.21213928065623555
Long-Short,0.20328313979161367,0.21199567191197205
Long-Short,0.2720275620721012,0.242915585700637
Long-Short,0.20515308723857814,0.22738063217989665
Long-Short,0.5549304056533283,0.4768565671249258
Long-Short,0.9474395794605707,0.9031628588363191
Long-Short,0.7758751808330966,0.7055632801945727
Long-Short,0.6725657250855205,0.5839321299683405
Long-Short,-0.04495867508036025,0.309149170427195
Long-Short,0.7098282474801754,0.6021161912113575
Long-Short,0.24136524653209743,0.2217280183341078
Long-Short,0.6813172003127526,0.5752019243500094
Long-Short,0.37734940738503336,0.3125989403124038
Long-Short,0.04843861646789145,0.2485660332307387
Long-Short,0.15137343821782354,0.31548266341496173
Long-Short,-0.004234391614666155,0.27947804635627077
Long-Short,0.5040321282603623,0.43144001883136157
Long-Short,0.616028924221511,0.5207181238351307
Long-Short,0.4798376233221078,0.4215249948541927
Long-Short,0.20327253083208355,0.2591264135554056
Long-Short,0.38845769170538147,0.34356435609934616
Long-Short,0.9208847372676771,0.8178672477122892
Long-Short,0.022894543861715605,0.28531503611988757
Long-Short,0.22262464350287858,0.23940118611559877
Long-Short,0.08492938749124485,0.24720260291982715
Long-Short,0.5188180138173909,0.4206403911905571
Long-Short,0.7833246704462193,0.6771536658517152
Long-Short,0.45450887223668146,0.3937637692795066
Long-Short,-0.2204634366080896,0.4650033457289877
Long-Short,0.6903841144651777,0.5830273146358732
Long-Short,0.02281243675247127,0.26449809490658766
Long-Short,0.17470610509643567,0.3174505702764566
Long-Short,0.12820040062801197,0.2632451037441925
Long-Short,-0.023525374605824434,0.2921353538915341
Long-Short,0.6998494977146105,0.6044583425647254
Long-Short,0.07197776856594522,0.29405405835601633
Long-Short,0.6985267315030615,0.5911711244579115
Long-Short,0.4762292727920848,0.4680238756314682
Long-Short,0.33835986021057674,0.3481985531966756
Long-Short,0.2432348716694837,0.34380488423075994
Long-Short,-0.01388004934756526,0.28535135789434973
Long-Short,0.45379001107732586,0.3629374910047464
Long-Short,0.34177676729885537,0.3235763826698609
Long-Short,0.33829107734060104,0.2907952773481098
Long-Short,0.22341076490206935,0.36770204152577385
Long-Short,0.3597665175140021,0.28961104634476315
Long-Short,0.40439481192857535,0.36996233485597596
Long-Short,0.49649173579120287,0.3999990718426684
Long-Short,0.8608514156836213,0.7787284224787212
Long-Short,0.936048693447524,0.8351802072858477
Long-Short,0.5046332552065671,0.4512359767768009
Long-Short,0.9537009443113073,0.8527364255378289
Long-Short,-0.13467081578274248,0.38264524593655075
Long-Short,0.38803072865464106,0.3200648324071018
Long-Short,0.22588078133029027,0.2528898529350521
Long-Short,0.20575036596466906,0.2221912670418513
Long-Short,0.06282232774245233,0.24602378435367048
Long-Short,0.46427619875711285,0.37332225548360093
Long-Short,0.6914091692925396,0.661102377841073
Long-Short,0.3116552693872414,0.2571987636246704
Long-Short,-0.014283075419850744,0.32851543603357924
Long-Short,0.02366381261175725,0.3248212334811322
Long-Short,0.4611185558320946,0.3723288254299779
Long-Short,0.44263354527286736,0.36661749804237265
Long-Short,0.011577293493060303,0.2747078015824178
Long-Short,0.3437333434382082,0.28680559067929484
Long-Short,0.22385364652953033,0.2193466970845799
Long-Short,0.5629698229221883,0.48552689945108524
Long-Short,0.6841034614724789,0.6183515745166638
Long-Short,0.5091561139601615,0.4313663036868452
Long-Short,-0.22614698357409788,0.4990227472106553
Long-Short,0.7818535205189631,0.6759480395646651
Long-Short,0.21278975736499806,0.22674874277575321
Long-Short,0.8968929672513519,0.8068090464405326
Long-Short,0.39442074198518706,0.3233717240938895
Long-Short,1.0407473955606,0.9699322382495176
Long-Short,0.2601107164533933,0.31710557776668385
Long-Short,0.7536522547807606,0.647401206769059
Long-Short,0.23653934687648748,0.23922005696391402
Long-Short,0.5338659816647034,0.43481088243645194
Long-Short,0.33434339805155106,0.2813760474991741
Long-Short,0.1861065732765211,0.22588807949880735
Long-Short,0.6844745965919685,0.5857280886930571
Long-Short,0.3148406634317096,0.2828743266171197
Long-Short,0.09945544693079886,0.2275670336457368
Long-Short,0.9830127465817269,0.8918128575916977
Long-Short,0.3905257973983486,0.3116580754246748
Long-Short,0.2890246681293971,0.2617600997224883
Long-Short,0.7342877276119634,0.6375299863188499
Long-Short,0.6284187934403594,0.5233132607009398
Long-Short,0.3932401318008325,0.35604597860250126
Long-Short,0.568854038729747,0.4876541786422169
Long-Short,0.7609371614596613,0.7041869690452129
Long-Short,0.44309964002228863,0.37443240329250815
Long-Short,0.3819864550062024,0.3758516615266442
Long-Short,0.0011461961078598204,0.2756023648855895
Long-Short,0.1731239569195644,0.21272065100255497
Long-Short,0.28151219371513736,0.2459234952353311
Long-Short,0.0040449216425830214,0.2833887644131379
Long-Short,0.18988934591295328,0.3023760514713584
Long-Short,-0.11323790303408193,0.37649440906015297
Long-Short,0.7948701915538235,0.7126984001197074
Long-Short,0.5349694541504153,0.45344416674804855
Long-Short,0.504105583172273,0.5251339036208026
Long-Short,0.6567516385880693,0.5884063583672334
Long-Short,0.07536047708433188,0.2758456504773418
Long-Short,0.3356152975834899,0.27106104022210725
Long-Short,0.11476220030068839,0.21725280469790084
Long-Short,0.17647971713712537,0.2170413593063772
Long-Short,0.423282934078897,0.35655819308766434
Long-Short,0.3361937972916429,0.32781212421800404
Long-Short,0.20198495956543733,0.3043723102718833
Long-Short,0.1551737548822302,0.33183114091419175
Long-Short,0.25323072150258763,0.25489095186420546
Long-Short,0.8098695959785923,0.7137775810254671
Long-Short,0.4299613048236895,0.3830728194025692
Long-Short,-0.07749690490126962,0.3582089207318391
Long-Short,0.5478304951918821,0.46220827414237375
Long-Short,0.08287073282891955,0.2415737653117251
Long-Short,0.059354331804688215,0.2503681221280071
Long-Short,0.520993857532772,0.4599462302932174
Long-Short,-0.04339379864975393,0.37179383167187807
Long-Short,0.6438971900727912,0.5491482260981304
Long-Short,-0.19083748926984043,0.46921593527961125
Long-Short,0.4009158988174626,0.32461754821251054
Long-Short,0.7974126336974919,0.7408367726360763
Long-Short,0.6127411749531156,0.5371876894149864
Long-Short,0.7562493421571733,0.650642847826132
Long-Short,0.8931112173044965,0.8363564467875437
Long-Short,0.34381383822529993,0.3098348469597611
Long-Short,0.18747224790091177,0.21071045842941846
Long-Short,0.2526225303582024,0.22665335518558796
Long-Short,0.13299909126814186,0.21725182390065295
Long-Short,0.3015604227684713,0.2642085221111074
Long-Short,0.8802526698138848,0.7746980580340743
Long-Short,1.050022759544092,0.9551638393026616
Long-Short,0.5050613602692368,0.4184642987966884
Long-Short,0.6215259346132135,0.5163210454711608
Long-Short,0.3903766715623142,0.3106622299298392
Long-Short,0.28895270934255396,0.24312649965880703
Long-Short,-0.021372739137647728,0.3475510333368217
Long-Short,0.37655430024436576,0.3083720728286749
Long-Short,0.5597354247888953,0.49638358125801924
Long-Short,0.4193556954989937,0.3523414478581343
Long-Short,0.2730149486611427,0.2568814980321207
Long-Short,0.6257740761425568,0.5219351907179857
Long-Short,0.4409089709732472,0.4112831049995769
Long-Short,0.41164931156770984,0.34288220902584104
Long-Short,-0.17255282025623045,0.4716163304638872
Long-Short,0.41122299915235205,0.3594756540289436
Long-Short,0.3066773146326232,0.26883112926826136
Long-Short,0.8460023634668228,0.7773730937637405
Long-Short,0.29704405718445936,0.29707537634097714
Long-Short,0.7801034989337179,0.684795313974652
Long-Short,-0.19113882534776616,0.4807337711806551
Long-Short,0.8144332575763346,0.7309097707538841
Long-Short,0.39966713811727167,0.34450595157735614
Long-Short,0.15358838983377993,0.2696453079613468
Long-Short,0.5228115635390735,0.424637438005024
Long-Short,0.4462711235661915,0.41643851424875356
Long-Short,0.5090863157194522,0.4275847971201874
Long-Short,0.5399056490342531,0.5011636721334436
Long-Short,0.3537916421609044,0.2855608118912593
Long-Short,0.4489433440335023,0.3584535159338101
Long-Short,1.0685660760724183,1.0095312365505447
Long-Short,0.6132103167102917,0.5178192906109838
Long-Short,0.6841484533243396,0.5775804903112284
Long-Short,0.39555497159394987,0.31847911643182386
Long-Short,0.5954898784034586,0.5549186589148215
Long-Short,0.4437810608490904,0.3860987985975939
Long-Short,0.6041336848474043,0.5335568326460125
Long-Short,0.1959833883074294,0.23134718178089533
Long-Short,0.5929084796076226,0.48906111165838206
Long-Short,0.6775114382340536,0.6001428341006496
Long-Short,0.4128931691328693,0.35617568753266393
Long-Short,0.06301663278523582,0.2599649404144751
Long-Short,0.2722593374308808,0.23957467755798312
Long-Short,0.6156158923795827,0.514878641497069
Long-Short,-0.1239179757743405,0.401536198300354
Long-Short,0.1419336405473498,0.21123326498081402
Long-Short,0.34592930573151226,0.29726212406285835
Long-Short,0.5009883815432706,0.4193103041435654
Long-Short,0.5443927252140723,0.5340437555923554
Long-Short,0.11392588434762227,0.2242135976579356
Long-Short,0.35347529790619636,0.2847623978461938
Long-Short,0.1810331113119611,0.23742785697532273
Long-Short,0.6627761080003602,0.5864534657145247
Long-Short,-0.0815081732510276,0.35867698620878474
Long-Short,0.26785213829174115,0.23232528089700766
Long-Short,0.33067770740870084,0.2739946692501883
Long-Short,0.5998667520512735,0.5856849529208213
Long-Short,0.4971620352527797,0.4846582593665801
Long-Short,0.4793279435544663,0.3959641794906152
Long-Short,0.5338499839375678,0.438335451475342
Long-Short,0.24728667118303457,0.2302559806232939
Long-Short,0.40144029110462975,0.31950106023739255
Long-Short,0.23867610046233215,0.28206194897866604
Long-Short,0.281963346773527,0.2406468606072529
Long-Short,0.5771147179643756,0.4783023166167214
Long-Short,-0.18987793631786998,0.4361248239050608
Long-Short,0.5900906234734632,0.492928531890313
Long-Short,0.4828525211284751,0.40205217016546607
Long-Short,0.3636813160616966,0.3020279395229657
Long-Short,0.6232518542178214,0.5467435543642879
Long-Short,0.4367983466079936,0.4564009596815564
Long-Short,0.538995711984601,0.4939075512591347
Long-Short,0.7737881134380494,0.7447697312508272
Long-Short,0.26451048940681365,0.23090251047877858
Long-Short,0.7747436077774249,0.6861180733125268
Long-Short,0.1786496905351926,0.2384853644439615
Long-Short,0.11818226156488584,0.2567671097908211
Long-Short,0.37131411196952097,0.32394045950718897
Long-Short,0.38805463988381,0.3192919026023906
Long-Short,0.39406275311219463,0.332646658331851
Long-Short,0.2428034194630811,0.22212685391129125
Long-Short,0.7310467835315958,0.6328595491532213
Long-Short,0.2440880167507407,0.23224638115068952
Long-Short,0.4501826132668795,0.40789846605871183
Long-Short,0.5438966677264426,0.44848201658749465
Long-Short,-0.17475182627485242,0.41881290116070163
Long-Short,0.4828861700052276,0.4242949731818566
Long-Short,0.14015906846666348,0.22369216401160452
Long-Short,0.5445952140351906,0.47006031104837775
